dataset,model,objective,seed,sequence_length,downsample,agg_feats,folds,epochs,batch_size,normalize,use_cat,device,density_prior,best_metric,lr,weight_decay,clip_grad_norm,run_tag,tune_cutoff_steps,tune_cutoff_values,tune_smooth_values,tune_alternating,score_after_train,eval_every,wandb_enabled,wandb_project,wandb_entity,wandb_group,wandb_name,wandb_mode,wandb_tags,wandb_log_artifacts,gaussian_sigma,tolerances,target_tolerances,runtime_sec,postprocess_objectives,prediction_dir,score_tolerances,score_suffix,row_type,stage,postprocess_objective,optimized_metric,metric,tolerance,score,params,source_path,run_id,run_dir,score_file,workers
seizure,gru,seg,0,921600,5,stat,4,20,8,True,True,cpu,,,,,,seizure_rescue_lr3e4_ds5_bs8_e20_eval5,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,"['seg1', 'seg2']",experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5/predictions,"[256, 512, 768]",strict3,summary,default,seg1,,mAP,,0.0004208754208754,{},experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5/results/scores_strict3.csv,seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5,experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5,scores_strict3.csv,
seizure,gru,seg,0,921600,5,stat,4,20,8,True,True,cpu,,,,,,seizure_rescue_lr3e4_ds5_bs8_e20_eval5,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,"['seg1', 'seg2']",experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5/predictions,"[256, 512, 768]",strict3,summary,tuned,seg1,mAP,mAP,,0.0035285684898776,"{""alternating"": 1, ""cutoff"": 0.1, ""smooth"": 512}",experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5/results/scores_strict3.csv,seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5,experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5,scores_strict3.csv,
seizure,gru,seg,0,921600,5,stat,4,20,8,True,True,cpu,,,,,,seizure_rescue_lr3e4_ds5_bs8_e20_eval5,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,"['seg1', 'seg2']",experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5/predictions,"[256, 512, 768]",strict3,tolerance,tuned,seg1,mAP,mAP,256.0,0.0011874082704204,"{""alternating"": 1, ""cutoff"": 0.1, ""smooth"": 512}",experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5/results/scores_strict3.csv,seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5,experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5,scores_strict3.csv,
seizure,gru,seg,0,921600,5,stat,4,20,8,True,True,cpu,,,,,,seizure_rescue_lr3e4_ds5_bs8_e20_eval5,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,"['seg1', 'seg2']",experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5/predictions,"[256, 512, 768]",strict3,tolerance,tuned,seg1,mAP,mAP,512.0,0.002820899791365,"{""alternating"": 1, ""cutoff"": 0.1, ""smooth"": 512}",experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5/results/scores_strict3.csv,seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5,experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5,scores_strict3.csv,
seizure,gru,seg,0,921600,5,stat,4,20,8,True,True,cpu,,,,,,seizure_rescue_lr3e4_ds5_bs8_e20_eval5,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,"['seg1', 'seg2']",experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5/predictions,"[256, 512, 768]",strict3,tolerance,tuned,seg1,mAP,mAP,768.0,0.0065773974078474,"{""alternating"": 1, ""cutoff"": 0.1, ""smooth"": 512}",experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5/results/scores_strict3.csv,seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5,experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5,scores_strict3.csv,
seizure,gru,seg,0,921600,5,stat,4,20,8,True,True,cpu,,,,,,seizure_rescue_lr3e4_ds5_bs8_e20_eval5,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,"['seg1', 'seg2']",experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5/predictions,"[256, 512, 768]",strict3,summary,default,seg2,,mAP,,0.0,{},experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5/results/scores_strict3.csv,seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5,experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5,scores_strict3.csv,
seizure,gru,seg,0,921600,5,stat,4,20,8,True,True,cpu,,,,,,seizure_rescue_lr3e4_ds5_bs8_e20_eval5,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,"['seg1', 'seg2']",experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5/predictions,"[256, 512, 768]",strict3,summary,tuned,seg2,mAP,mAP,,0.0104696976877933,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 256}",experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5/results/scores_strict3.csv,seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5,experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5,scores_strict3.csv,
seizure,gru,seg,0,921600,5,stat,4,20,8,True,True,cpu,,,,,,seizure_rescue_lr3e4_ds5_bs8_e20_eval5,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,"['seg1', 'seg2']",experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5/predictions,"[256, 512, 768]",strict3,tolerance,tuned,seg2,mAP,mAP,256.0,0.0052887512784655,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 256}",experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5/results/scores_strict3.csv,seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5,experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5,scores_strict3.csv,
seizure,gru,seg,0,921600,5,stat,4,20,8,True,True,cpu,,,,,,seizure_rescue_lr3e4_ds5_bs8_e20_eval5,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,"['seg1', 'seg2']",experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5/predictions,"[256, 512, 768]",strict3,tolerance,tuned,seg2,mAP,mAP,512.0,0.012085327240577,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 256}",experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5/results/scores_strict3.csv,seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5,experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5,scores_strict3.csv,
seizure,gru,seg,0,921600,5,stat,4,20,8,True,True,cpu,,,,,,seizure_rescue_lr3e4_ds5_bs8_e20_eval5,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,"['seg1', 'seg2']",experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5/predictions,"[256, 512, 768]",strict3,tolerance,tuned,seg2,mAP,mAP,768.0,0.0140350145443374,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 256}",experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5/results/scores_strict3.csv,seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5,experiments/seizure/gru/seg/seed_0_seizure_rescue_lr3e4_ds5_bs8_e20_eval5,scores_strict3.csv,
seizure,gru_3l_128h,density_custom,0,921600,256,stat,4,20,8,True,True,cpu,,,,,,seizure_highscore_gru3l128h_ds256_bs8_e20,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,['density_custom'],experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20/predictions,"[256, 512, 768]",strict3,summary,default,density_custom,,mAP,,0.0445716384047171,{},experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20/results/scores_strict3.csv,seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20,experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20,scores_strict3.csv,
seizure,gru_3l_128h,density_custom,0,921600,256,stat,4,20,8,True,True,cpu,,,,,,seizure_highscore_gru3l128h_ds256_bs8_e20,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,['density_custom'],experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20/predictions,"[256, 512, 768]",strict3,summary,tuned,density_custom,mAP,mAP,,0.0473170975660268,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 512}",experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20/results/scores_strict3.csv,seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20,experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20,scores_strict3.csv,
seizure,gru_3l_128h,density_custom,0,921600,256,stat,4,20,8,True,True,cpu,,,,,,seizure_highscore_gru3l128h_ds256_bs8_e20,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,['density_custom'],experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20/predictions,"[256, 512, 768]",strict3,tolerance,tuned,density_custom,mAP,mAP,256.0,0.0070316655010144,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 512}",experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20/results/scores_strict3.csv,seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20,experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20,scores_strict3.csv,
seizure,gru_3l_128h,density_custom,0,921600,256,stat,4,20,8,True,True,cpu,,,,,,seizure_highscore_gru3l128h_ds256_bs8_e20,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,['density_custom'],experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20/predictions,"[256, 512, 768]",strict3,tolerance,tuned,density_custom,mAP,mAP,512.0,0.0545025777984975,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 512}",experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20/results/scores_strict3.csv,seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20,experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20,scores_strict3.csv,
seizure,gru_3l_128h,density_custom,0,921600,256,stat,4,20,8,True,True,cpu,,,,,,seizure_highscore_gru3l128h_ds256_bs8_e20,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,['density_custom'],experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20/predictions,"[256, 512, 768]",strict3,tolerance,tuned,density_custom,mAP,mAP,768.0,0.0804170493985684,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 512}",experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20/results/scores_strict3.csv,seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20,experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20,scores_strict3.csv,
seizure,gru_3l_128h,density_custom,0,921600,512,stat,4,20,8,True,True,cpu,,,,,,seizure_highscore_gru3l128h_ds512_bs8_e20,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,['density_custom'],experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds512_bs8_e20/predictions,"[256, 512, 768]",strict3,summary,default,density_custom,,mAP,,0.0351378773682185,{},experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds512_bs8_e20/results/scores_strict3.csv,seed_0_seizure_highscore_gru3l128h_ds512_bs8_e20,experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds512_bs8_e20,scores_strict3.csv,
seizure,gru_3l_128h,density_custom,0,921600,512,stat,4,20,8,True,True,cpu,,,,,,seizure_highscore_gru3l128h_ds512_bs8_e20,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,['density_custom'],experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds512_bs8_e20/predictions,"[256, 512, 768]",strict3,summary,tuned,density_custom,mAP,mAP,,0.0475949323211949,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 512}",experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds512_bs8_e20/results/scores_strict3.csv,seed_0_seizure_highscore_gru3l128h_ds512_bs8_e20,experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds512_bs8_e20,scores_strict3.csv,
seizure,gru_3l_128h,density_custom,0,921600,512,stat,4,20,8,True,True,cpu,,,,,,seizure_highscore_gru3l128h_ds512_bs8_e20,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,['density_custom'],experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds512_bs8_e20/predictions,"[256, 512, 768]",strict3,tolerance,tuned,density_custom,mAP,mAP,256.0,0.0137110901644536,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 512}",experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds512_bs8_e20/results/scores_strict3.csv,seed_0_seizure_highscore_gru3l128h_ds512_bs8_e20,experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds512_bs8_e20,scores_strict3.csv,
seizure,gru_3l_128h,density_custom,0,921600,512,stat,4,20,8,True,True,cpu,,,,,,seizure_highscore_gru3l128h_ds512_bs8_e20,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,['density_custom'],experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds512_bs8_e20/predictions,"[256, 512, 768]",strict3,tolerance,tuned,density_custom,mAP,mAP,512.0,0.0474723331954707,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 512}",experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds512_bs8_e20/results/scores_strict3.csv,seed_0_seizure_highscore_gru3l128h_ds512_bs8_e20,experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds512_bs8_e20,scores_strict3.csv,
seizure,gru_3l_128h,density_custom,0,921600,512,stat,4,20,8,True,True,cpu,,,,,,seizure_highscore_gru3l128h_ds512_bs8_e20,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,['density_custom'],experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds512_bs8_e20/predictions,"[256, 512, 768]",strict3,tolerance,tuned,density_custom,mAP,mAP,768.0,0.0816013736036603,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 512}",experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds512_bs8_e20/results/scores_strict3.csv,seed_0_seizure_highscore_gru3l128h_ds512_bs8_e20,experiments/seizure/gru_3l_128h/density_custom/seed_0_seizure_highscore_gru3l128h_ds512_bs8_e20,scores_strict3.csv,
seizure,gru_3l_128h,density_gau,0,921600,256,stat,4,20,8,True,True,cpu,,,,,,seizure_highscore_gru3l128h_ds256_bs8_e20,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,['density_gau'],experiments/seizure/gru_3l_128h/density_gau/seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20/predictions,"[256, 512, 768]",strict3,summary,default,density_gau,,mAP,,0.1358923955670382,{},experiments/seizure/gru_3l_128h/density_gau/seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20/results/scores_strict3.csv,seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20,experiments/seizure/gru_3l_128h/density_gau/seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20,scores_strict3.csv,
seizure,gru_3l_128h,density_gau,0,921600,256,stat,4,20,8,True,True,cpu,,,,,,seizure_highscore_gru3l128h_ds256_bs8_e20,11,,"['none', 256, 512]",True,,,False,event-detection-pdf,,,,,,False,,,,,['density_gau'],experiments/seizure/gru_3l_128h/density_gau/seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20/predictions,"[256, 512, 768]",strict3,summary,tuned,density_gau,mAP,mAP,,0.1461538544243901,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 512}",experiments/seizure/gru_3l_128h/density_gau/seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20/results/scores_strict3.csv,seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20,experiments/seizure/gru_3l_128h/density_gau/seed_0_seizure_highscore_gru3l128h_ds256_bs8_e20,scores_strict3.csv,
